Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/30/2023,22,3,N,LZ_WEST,LZ,46.96
01/30/2023,22,4,N,LZ_WEST,LZ,45.46
01/30/2023,22,4,N,LZ_WEST,LZEW,45.46
01/30/2023,23,1,N,HB_BUSAVG,SH,34.94
01/30/2023,23,2,N,HB_BUSAVG,SH,33.23
01/30/2023,23,3,N,HB_BUSAVG,SH,31.24
01/30/2023,23,4,N,HB_BUSAVG,SH,29.80
01/30/2023,23,1,N,HB_HOUSTON,HU,34.83
01/30/2023,23,2,N,HB_HOUSTON,HU,33.23
01/30/2023,23,3,N,HB_HOUSTON,HU,31.23
01/30/2023,23,4,N,HB_HOUSTON,HU,29.79
01/30/2023,23,1,N,HB_HUBAVG,AH,35.17
01/30/2023,23,2,N,HB_HUBAVG,AH,33.45
01/30/2023,23,3,N,HB_HUBAVG,AH,31.98
01/30/2023,23,4,N,HB_HUBAVG,AH,31.05
01/30/2023,23,1,N,HB_NORTH,HU,34.82
01/30/2023,23,2,N,HB_NORTH,HU,32.91
01/30/2023,23,3,N,HB_NORTH,HU,30.16
01/30/2023,23,4,N,HB_NORTH,HU,27.99
01/30/2023,23,1,N,HB_PAN,HU,34.65
01/30/2023,23,2,N,HB_PAN,HU,32.68
01/30/2023,23,3,N,HB_PAN,HU,29.38
01/30/2023,23,4,N,HB_PAN,HU,26.67
01/30/2023,23,1,N,HB_SOUTH,HU,34.40
01/30/2023,23,2,N,HB_SOUTH,HU,33.54
01/30/2023,23,3,N,HB_SOUTH,HU,32.29
01/30/2023,23,4,N,HB_SOUTH,HU,31.59
01/30/2023,23,1,N,HB_WEST,HU,36.62
01/30/2023,23,2,N,HB_WEST,HU,34.13
01/30/2023,23,3,N,HB_WEST,HU,34.23
01/30/2023,23,4,N,HB_WEST,HU,34.85
01/30/2023,23,1,N,LZ_AEN,LZ,35.33
01/30/2023,23,1,N,LZ_AEN,LZEW,35.33
01/30/2023,23,2,N,LZ_AEN,LZ,33.42
01/30/2023,23,2,N,LZ_AEN,LZEW,33.42
01/30/2023,23,3,N,LZ_AEN,LZ,31.87
01/30/2023,23,3,N,LZ_AEN,LZEW,31.88
01/30/2023,23,4,N,LZ_AEN,LZ,30.87
01/30/2023,23,4,N,LZ_AEN,LZEW,30.87
01/30/2023,23,1,N,LZ_CPS,LZ,35.87
01/30/2023,23,1,N,LZ_CPS,LZEW,35.87
01/30/2023,23,2,N,LZ_CPS,LZ,33.66
01/30/2023,23,2,N,LZ_CPS,LZEW,33.66
01/30/2023,23,3,N,LZ_CPS,LZ,32.65
01/30/2023,23,3,N,LZ_CPS,LZEW,32.66
01/30/2023,23,4,N,LZ_CPS,LZ,32.19
01/30/2023,23,4,N,LZ_CPS,LZEW,32.19
01/30/2023,23,1,N,LZ_HOUSTON,LZ,34.84
01/30/2023,23,1,N,LZ_HOUSTON,LZEW,34.84
01/30/2023,23,2,N,LZ_HOUSTON,LZ,33.23
01/30/2023,23,2,N,LZ_HOUSTON,LZEW,33.23
01/30/2023,23,3,N,LZ_HOUSTON,LZ,31.25
01/30/2023,23,3,N,LZ_HOUSTON,LZEW,31.25
01/30/2023,23,4,N,LZ_HOUSTON,LZ,29.83
01/30/2023,23,4,N,LZ_HOUSTON,LZEW,29.83
01/30/2023,23,1,N,LZ_LCRA,LZEW,35.51
01/30/2023,23,1,N,LZ_LCRA,LZ,35.51
01/30/2023,23,2,N,LZ_LCRA,LZ,33.52
01/30/2023,23,2,N,LZ_LCRA,LZEW,33.52
01/30/2023,23,3,N,LZ_LCRA,LZ,32.21
01/30/2023,23,3,N,LZ_LCRA,LZEW,32.22
01/30/2023,23,4,N,LZ_LCRA,LZ,31.45
01/30/2023,23,4,N,LZ_LCRA,LZEW,31.45
01/30/2023,23,1,N,LZ_NORTH,LZ,34.82
01/30/2023,23,1,N,LZ_NORTH,LZEW,34.82
01/30/2023,23,2,N,LZ_NORTH,LZ,32.90
01/30/2023,23,2,N,LZ_NORTH,LZEW,32.90
01/30/2023,23,3,N,LZ_NORTH,LZ,30.13
01/30/2023,23,3,N,LZ_NORTH,LZEW,30.14
01/30/2023,23,4,N,LZ_NORTH,LZ,27.94
01/30/2023,23,4,N,LZ_NORTH,LZEW,27.94
01/30/2023,23,1,N,LZ_RAYBN,LZEW,34.79
01/30/2023,23,1,N,LZ_RAYBN,LZ,34.79
01/30/2023,23,2,N,LZ_RAYBN,LZ,32.88
01/30/2023,23,2,N,LZ_RAYBN,LZEW,32.88
01/30/2023,23,3,N,LZ_RAYBN,LZ,30.04
01/30/2023,23,3,N,LZ_RAYBN,LZEW,30.05
01/30/2023,23,4,N,LZ_RAYBN,LZ,27.79
01/30/2023,23,4,N,LZ_RAYBN,LZEW,27.79
01/30/2023,23,1,N,LZ_SOUTH,LZ,33.34
01/30/2023,23,1,N,LZ_SOUTH,LZEW,33.34
01/30/2023,23,2,N,LZ_SOUTH,LZ,33.53
01/30/2023,23,2,N,LZ_SOUTH,LZEW,33.53
01/30/2023,23,3,N,LZ_SOUTH,LZ,32.27
01/30/2023,23,3,N,LZ_SOUTH,LZEW,32.29
01/30/2023,23,4,N,LZ_SOUTH,LZEW,31.55
01/30/2023,23,4,N,LZ_SOUTH,LZ,31.55
01/30/2023,23,1,N,LZ_WEST,LZ,38.46
01/30/2023,23,1,N,LZ_WEST,LZEW,38.46
01/30/2023,23,2,N,LZ_WEST,LZEW,35.42
01/30/2023,23,2,N,LZ_WEST,LZ,35.42
01/30/2023,23,3,N,LZ_WEST,LZ,38.55
01/30/2023,23,3,N,LZ_WEST,LZEW,38.55
01/30/2023,23,4,N,LZ_WEST,LZ,42.15
01/30/2023,23,4,N,LZ_WEST,LZEW,42.15
01/30/2023,24,1,N,HB_BUSAVG,SH,28.60
01/30/2023,24,2,N,HB_BUSAVG,SH,27.19
01/30/2023,24,3,N,HB_BUSAVG,SH,25.95
01/30/2023,24,4,N,HB_BUSAVG,SH,25.68
01/30/2023,24,1,N,HB_HOUSTON,HU,28.56
01/30/2023,24,2,N,HB_HOUSTON,HU,27.17
01/30/2023,24,3,N,HB_HOUSTON,HU,25.95
01/30/2023,24,4,N,HB_HOUSTON,HU,25.67
01/30/2023,24,1,N,HB_HUBAVG,AH,29.65
01/30/2023,24,2,N,HB_HUBAVG,AH,27.68
01/30/2023,24,3,N,HB_HUBAVG,AH,26.41
01/30/2023,24,4,N,HB_HUBAVG,AH,26.15
01/30/2023,24,1,N,HB_NORTH,HU,27.10
01/30/2023,24,2,N,HB_NORTH,HU,26.50
01/30/2023,24,3,N,HB_NORTH,HU,25.29
01/30/2023,24,4,N,HB_NORTH,HU,24.99
01/30/2023,24,1,N,HB_PAN,HU,25.99
01/30/2023,24,2,N,HB_PAN,HU,25.99
01/30/2023,24,3,N,HB_PAN,HU,24.81
01/30/2023,24,4,N,HB_PAN,HU,24.50
01/30/2023,24,1,N,HB_SOUTH,HU,30.01
01/30/2023,24,2,N,HB_SOUTH,HU,27.82
01/30/2023,24,3,N,HB_SOUTH,HU,26.60
01/30/2023,24,4,N,HB_SOUTH,HU,26.35
01/30/2023,24,1,N,HB_WEST,HU,32.94
01/30/2023,24,2,N,HB_WEST,HU,29.23
01/30/2023,24,3,N,HB_WEST,HU,27.79
01/30/2023,24,4,N,HB_WEST,HU,27.58
01/30/2023,24,1,N,LZ_AEN,LZ,29.61
01/30/2023,24,1,N,LZ_AEN,LZEW,29.61
01/30/2023,24,2,N,LZ_AEN,LZEW,27.69
01/30/2023,24,2,N,LZ_AEN,LZ,27.69
01/30/2023,24,3,N,LZ_AEN,LZ,26.34
01/30/2023,24,3,N,LZ_AEN,LZEW,26.34
01/30/2023,24,4,N,LZ_AEN,LZEW,26.08
01/30/2023,24,4,N,LZ_AEN,LZ,26.08
01/30/2023,24,1,N,LZ_CPS,LZEW,30.84
01/30/2023,24,1,N,LZ_CPS,LZ,30.84
01/30/2023,24,2,N,LZ_CPS,LZ,28.30
01/30/2023,24,2,N,LZ_CPS,LZEW,28.30
01/30/2023,24,3,N,LZ_CPS,LZ,26.82
01/30/2023,24,3,N,LZ_CPS,LZEW,26.82
01/30/2023,24,4,N,LZ_CPS,LZ,26.58
01/30/2023,24,4,N,LZ_CPS,LZEW,26.58
01/30/2023,24,1,N,LZ_HOUSTON,LZ,28.59
01/30/2023,24,1,N,LZ_HOUSTON,LZEW,28.59
01/30/2023,24,2,N,LZ_HOUSTON,LZ,27.18
01/30/2023,24,2,N,LZ_HOUSTON,LZEW,27.18
01/30/2023,24,3,N,LZ_HOUSTON,LZ,25.96
01/30/2023,24,3,N,LZ_HOUSTON,LZEW,25.96
01/30/2023,24,4,N,LZ_HOUSTON,LZ,25.69
01/30/2023,24,4,N,LZ_HOUSTON,LZEW,25.69
01/30/2023,24,1,N,LZ_LCRA,LZ,30.14
01/30/2023,24,1,N,LZ_LCRA,LZEW,30.14
01/30/2023,24,2,N,LZ_LCRA,LZ,27.95
01/30/2023,24,2,N,LZ_LCRA,LZEW,27.95
01/30/2023,24,3,N,LZ_LCRA,LZ,26.55
01/30/2023,24,3,N,LZ_LCRA,LZEW,26.55
01/30/2023,24,4,N,LZ_LCRA,LZ,26.30
01/30/2023,24,4,N,LZ_LCRA,LZEW,26.30
01/30/2023,24,1,N,LZ_NORTH,LZ,27.05
01/30/2023,24,1,N,LZ_NORTH,LZEW,27.06
01/30/2023,24,2,N,LZ_NORTH,LZEW,26.48
01/30/2023,24,2,N,LZ_NORTH,LZ,26.48
01/30/2023,24,3,N,LZ_NORTH,LZ,25.27
01/30/2023,24,3,N,LZ_NORTH,LZEW,25.27
01/30/2023,24,4,N,LZ_NORTH,LZ,24.97
01/30/2023,24,4,N,LZ_NORTH,LZEW,24.97
01/30/2023,24,1,N,LZ_RAYBN,LZ,26.92
01/30/2023,24,1,N,LZ_RAYBN,LZEW,26.93
01/30/2023,24,2,N,LZ_RAYBN,LZ,26.42
01/30/2023,24,2,N,LZ_RAYBN,LZEW,26.42
01/30/2023,24,3,N,LZ_RAYBN,LZ,25.22
01/30/2023,24,3,N,LZ_RAYBN,LZEW,25.22
01/30/2023,24,4,N,LZ_RAYBN,LZ,24.92
01/30/2023,24,4,N,LZ_RAYBN,LZEW,24.92
01/30/2023,24,1,N,LZ_SOUTH,LZ,29.98
01/30/2023,24,1,N,LZ_SOUTH,LZEW,29.97
01/30/2023,24,2,N,LZ_SOUTH,LZ,27.81
01/30/2023,24,2,N,LZ_SOUTH,LZEW,27.81
01/30/2023,24,3,N,LZ_SOUTH,LZEW,26.58
01/30/2023,24,3,N,LZ_SOUTH,LZ,26.58
01/30/2023,24,4,N,LZ_SOUTH,LZ,26.33
01/30/2023,24,4,N,LZ_SOUTH,LZEW,26.34
01/30/2023,24,1,N,LZ_WEST,LZ,39.14
01/30/2023,24,1,N,LZ_WEST,LZEW,39.14
01/30/2023,24,2,N,LZ_WEST,LZEW,32.11
01/30/2023,24,2,N,LZ_WEST,LZ,32.11
01/30/2023,24,3,N,LZ_WEST,LZ,30.45
01/30/2023,24,3,N,LZ_WEST,LZEW,30.45
01/30/2023,24,4,N,LZ_WEST,LZ,30.35
01/30/2023,24,4,N,LZ_WEST,LZEW,30.35
01/31/2023,1,1,N,HB_BUSAVG,SH,28.93
01/31/2023,1,2,N,HB_BUSAVG,SH,28.51
01/31/2023,1,3,N,HB_BUSAVG,SH,28.33
01/31/2023,1,4,N,HB_BUSAVG,SH,27.71
01/31/2023,1,1,N,HB_HOUSTON,HU,28.92
01/31/2023,1,2,N,HB_HOUSTON,HU,28.51
01/31/2023,1,3,N,HB_HOUSTON,HU,28.33
01/31/2023,1,4,N,HB_HOUSTON,HU,27.70
01/31/2023,1,1,N,HB_HUBAVG,AH,29.82
01/31/2023,1,2,N,HB_HUBAVG,AH,29.42
01/31/2023,1,3,N,HB_HUBAVG,AH,29.30
01/31/2023,1,4,N,HB_HUBAVG,AH,28.80
01/31/2023,1,1,N,HB_NORTH,HU,27.65
01/31/2023,1,2,N,HB_NORTH,HU,27.20
01/31/2023,1,3,N,HB_NORTH,HU,26.94
01/31/2023,1,4,N,HB_NORTH,HU,26.13
01/31/2023,1,1,N,HB_PAN,HU,26.71
01/31/2023,1,2,N,HB_PAN,HU,26.25
01/31/2023,1,3,N,HB_PAN,HU,25.93
01/31/2023,1,4,N,HB_PAN,HU,24.98
01/31/2023,1,1,N,HB_SOUTH,HU,30.19
01/31/2023,1,2,N,HB_SOUTH,HU,29.80
01/31/2023,1,3,N,HB_SOUTH,HU,29.71
01/31/2023,1,4,N,HB_SOUTH,HU,29.26
01/31/2023,1,1,N,HB_WEST,HU,32.51
01/31/2023,1,2,N,HB_WEST,HU,32.16
01/31/2023,1,3,N,HB_WEST,HU,32.22
01/31/2023,1,4,N,HB_WEST,HU,32.10
01/31/2023,1,1,N,LZ_AEN,LZ,29.69
01/31/2023,1,1,N,LZ_AEN,LZEW,29.69
01/31/2023,1,2,N,LZ_AEN,LZEW,29.29
01/31/2023,1,2,N,LZ_AEN,LZ,29.29
01/31/2023,1,3,N,LZ_AEN,LZ,29.16
01/31/2023,1,3,N,LZ_AEN,LZEW,29.16
01/31/2023,1,4,N,LZ_AEN,LZ,28.64
01/31/2023,1,4,N,LZ_AEN,LZEW,28.64
01/31/2023,1,1,N,LZ_CPS,LZ,30.62
01/31/2023,1,1,N,LZ_CPS,LZEW,30.62
01/31/2023,1,2,N,LZ_CPS,LZ,30.24
01/31/2023,1,2,N,LZ_CPS,LZEW,30.24
01/31/2023,1,3,N,LZ_CPS,LZ,30.17
01/31/2023,1,3,N,LZ_CPS,LZEW,30.17
01/31/2023,1,4,N,LZ_CPS,LZ,29.78
01/31/2023,1,4,N,LZ_CPS,LZEW,29.78
01/31/2023,1,1,N,LZ_HOUSTON,LZ,28.95
01/31/2023,1,1,N,LZ_HOUSTON,LZEW,28.95
01/31/2023,1,2,N,LZ_HOUSTON,LZ,28.53
01/31/2023,1,2,N,LZ_HOUSTON,LZEW,28.53
01/31/2023,1,3,N,LZ_HOUSTON,LZ,28.36
01/31/2023,1,3,N,LZ_HOUSTON,LZEW,28.36
01/31/2023,1,4,N,LZ_HOUSTON,LZ,27.73
01/31/2023,1,4,N,LZ_HOUSTON,LZEW,27.73
01/31/2023,1,1,N,LZ_LCRA,LZ,30.10
01/31/2023,1,1,N,LZ_LCRA,LZEW,30.10
01/31/2023,1,2,N,LZ_LCRA,LZ,29.70
01/31/2023,1,2,N,LZ_LCRA,LZEW,29.70
01/31/2023,1,3,N,LZ_LCRA,LZ,29.60
01/31/2023,1,3,N,LZ_LCRA,LZEW,29.60
01/31/2023,1,4,N,LZ_LCRA,LZ,29.14
01/31/2023,1,4,N,LZ_LCRA,LZEW,29.14
01/31/2023,1,1,N,LZ_NORTH,LZ,27.61
01/31/2023,1,1,N,LZ_NORTH,LZEW,27.61
01/31/2023,1,2,N,LZ_NORTH,LZ,27.17
01/31/2023,1,2,N,LZ_NORTH,LZEW,27.17
01/31/2023,1,3,N,LZ_NORTH,LZ,26.90
01/31/2023,1,3,N,LZ_NORTH,LZEW,26.90
01/31/2023,1,4,N,LZ_NORTH,LZ,26.09
01/31/2023,1,4,N,LZ_NORTH,LZEW,26.09
01/31/2023,1,1,N,LZ_RAYBN,LZ,27.50
01/31/2023,1,1,N,LZ_RAYBN,LZEW,27.50
01/31/2023,1,2,N,LZ_RAYBN,LZ,27.06
01/31/2023,1,2,N,LZ_RAYBN,LZEW,27.06
01/31/2023,1,3,N,LZ_RAYBN,LZ,26.79
01/31/2023,1,3,N,LZ_RAYBN,LZEW,26.79
01/31/2023,1,4,N,LZ_RAYBN,LZ,25.95
01/31/2023,1,4,N,LZ_RAYBN,LZEW,25.95
01/31/2023,1,1,N,LZ_SOUTH,LZ,30.16
01/31/2023,1,1,N,LZ_SOUTH,LZEW,30.16
01/31/2023,1,2,N,LZ_SOUTH,LZ,29.77
01/31/2023,1,2,N,LZ_SOUTH,LZEW,29.77
01/31/2023,1,3,N,LZ_SOUTH,LZ,29.67
01/31/2023,1,3,N,LZ_SOUTH,LZEW,29.67
01/31/2023,1,4,N,LZ_SOUTH,LZ,29.22
01/31/2023,1,4,N,LZ_SOUTH,LZEW,29.22
01/31/2023,1,1,N,LZ_WEST,LZEW,37.70
01/31/2023,1,1,N,LZ_WEST,LZ,37.70
01/31/2023,1,2,N,LZ_WEST,LZ,37.45
01/31/2023,1,2,N,LZ_WEST,LZEW,37.45
01/31/2023,1,3,N,LZ_WEST,LZ,37.86
01/31/2023,1,3,N,LZ_WEST,LZEW,37.86
01/31/2023,1,4,N,LZ_WEST,LZ,38.47
01/31/2023,1,4,N,LZ_WEST,LZEW,38.47
01/31/2023,2,1,N,HB_BUSAVG,SH,27.95
01/31/2023,2,2,N,HB_BUSAVG,SH,27.72
01/31/2023,2,3,N,HB_BUSAVG,SH,27.44
01/31/2023,2,4,N,HB_BUSAVG,SH,27.61
01/31/2023,2,1,N,HB_HOUSTON,HU,27.94
01/31/2023,2,2,N,HB_HOUSTON,HU,27.71
01/31/2023,2,3,N,HB_HOUSTON,HU,27.43
01/31/2023,2,4,N,HB_HOUSTON,HU,27.60
01/31/2023,2,1,N,HB_HUBAVG,AH,29.41
01/31/2023,2,2,N,HB_HUBAVG,AH,28.78
01/31/2023,2,3,N,HB_HUBAVG,AH,28.41
01/31/2023,2,4,N,HB_HUBAVG,AH,28.57
01/31/2023,2,1,N,HB_NORTH,HU,25.84
01/31/2023,2,2,N,HB_NORTH,HU,26.20
01/31/2023,2,3,N,HB_NORTH,HU,26.03
01/31/2023,2,4,N,HB_NORTH,HU,26.22
01/31/2023,2,1,N,HB_PAN,HU,24.31
01/31/2023,2,2,N,HB_PAN,HU,25.09
01/31/2023,2,3,N,HB_PAN,HU,25
01/31/2023,2,4,N,HB_PAN,HU,25.21
01/31/2023,2,1,N,HB_SOUTH,HU,30.03
01/31/2023,2,2,N,HB_SOUTH,HU,29.22
01/31/2023,2,3,N,HB_SOUTH,HU,28.83
01/31/2023,2,4,N,HB_SOUTH,HU,28.98
01/31/2023,2,1,N,HB_WEST,HU,33.83
01/31/2023,2,2,N,HB_WEST,HU,31.97
01/31/2023,2,3,N,HB_WEST,HU,31.37
01/31/2023,2,4,N,HB_WEST,HU,31.48
01/31/2023,2,1,N,LZ_AEN,LZ,29.20
01/31/2023,2,1,N,LZ_AEN,LZEW,29.20
01/31/2023,2,2,N,LZ_AEN,LZEW,28.63
01/31/2023,2,2,N,LZ_AEN,LZ,28.63
01/31/2023,2,3,N,LZ_AEN,LZ,28.27
01/31/2023,2,3,N,LZ_AEN,LZEW,28.27
01/31/2023,2,4,N,LZ_AEN,LZ,28.43
01/31/2023,2,4,N,LZ_AEN,LZEW,28.43
01/31/2023,2,1,N,LZ_CPS,LZ,30.73
01/31/2023,2,1,N,LZ_CPS,LZEW,30.73
01/31/2023,2,2,N,LZ_CPS,LZ,29.73
01/31/2023,2,2,N,LZ_CPS,LZEW,29.73
01/31/2023,2,3,N,LZ_CPS,LZ,29.30
01/31/2023,2,3,N,LZ_CPS,LZEW,29.30
01/31/2023,2,4,N,LZ_CPS,LZ,29.44
01/31/2023,2,4,N,LZ_CPS,LZEW,29.44
01/31/2023,2,1,N,LZ_HOUSTON,LZ,27.98
01/31/2023,2,1,N,LZ_HOUSTON,LZEW,27.98
01/31/2023,2,2,N,LZ_HOUSTON,LZ,27.75
01/31/2023,2,2,N,LZ_HOUSTON,LZEW,27.75
01/31/2023,2,3,N,LZ_HOUSTON,LZ,27.46
01/31/2023,2,3,N,LZ_HOUSTON,LZEW,27.46
01/31/2023,2,4,N,LZ_HOUSTON,LZ,27.63
01/31/2023,2,4,N,LZ_HOUSTON,LZEW,27.63
01/31/2023,2,1,N,LZ_LCRA,LZ,29.87
01/31/2023,2,1,N,LZ_LCRA,LZEW,29.87
01/31/2023,2,2,N,LZ_LCRA,LZ,29.11
01/31/2023,2,2,N,LZ_LCRA,LZEW,29.11
01/31/2023,2,3,N,LZ_LCRA,LZ,28.72
01/31/2023,2,3,N,LZ_LCRA,LZEW,28.72
01/31/2023,2,4,N,LZ_LCRA,LZ,28.87
01/31/2023,2,4,N,LZ_LCRA,LZEW,28.87
01/31/2023,2,1,N,LZ_NORTH,LZ,25.79
01/31/2023,2,1,N,LZ_NORTH,LZEW,25.79
01/31/2023,2,2,N,LZ_NORTH,LZ,26.16
01/31/2023,2,2,N,LZ_NORTH,LZEW,26.16
01/31/2023,2,3,N,LZ_NORTH,LZ,25.99
01/31/2023,2,3,N,LZ_NORTH,LZEW,25.99
01/31/2023,2,4,N,LZ_NORTH,LZEW,26.18
01/31/2023,2,4,N,LZ_NORTH,LZ,26.18
01/31/2023,2,1,N,LZ_RAYBN,LZ,25.61
01/31/2023,2,1,N,LZ_RAYBN,LZEW,25.61
01/31/2023,2,2,N,LZ_RAYBN,LZ,26.03
01/31/2023,2,2,N,LZ_RAYBN,LZEW,26.03
01/31/2023,2,3,N,LZ_RAYBN,LZ,25.87
01/31/2023,2,3,N,LZ_RAYBN,LZEW,25.87
01/31/2023,2,4,N,LZ_RAYBN,LZ,26.07
01/31/2023,2,4,N,LZ_RAYBN,LZEW,26.07
01/31/2023,2,1,N,LZ_SOUTH,LZ,29.97
01/31/2023,2,1,N,LZ_SOUTH,LZEW,29.98
01/31/2023,2,2,N,LZ_SOUTH,LZ,29.19
01/31/2023,2,2,N,LZ_SOUTH,LZEW,29.19
01/31/2023,2,3,N,LZ_SOUTH,LZ,28.79
01/31/2023,2,3,N,LZ_SOUTH,LZEW,28.79
01/31/2023,2,4,N,LZ_SOUTH,LZ,28.95
01/31/2023,2,4,N,LZ_SOUTH,LZEW,28.95
01/31/2023,2,1,N,LZ_WEST,LZEW,42.36
01/31/2023,2,1,N,LZ_WEST,LZ,42.36
01/31/2023,2,2,N,LZ_WEST,LZ,38.15
01/31/2023,2,2,N,LZ_WEST,LZEW,38.15
01/31/2023,2,3,N,LZ_WEST,LZ,37.09
01/31/2023,2,3,N,LZ_WEST,LZEW,37.09
01/31/2023,2,4,N,LZ_WEST,LZ,37.10
01/31/2023,2,4,N,LZ_WEST,LZEW,37.10
01/31/2023,3,1,N,HB_BUSAVG,SH,27.70
01/31/2023,3,2,N,HB_BUSAVG,SH,27.64
01/31/2023,3,3,N,HB_BUSAVG,SH,27.55
01/31/2023,3,4,N,HB_BUSAVG,SH,27.37
01/31/2023,3,1,N,HB_HOUSTON,HU,27.69
01/31/2023,3,2,N,HB_HOUSTON,HU,27.63
01/31/2023,3,3,N,HB_HOUSTON,HU,27.54
01/31/2023,3,4,N,HB_HOUSTON,HU,27.36
01/31/2023,3,1,N,HB_HUBAVG,AH,28.65
01/31/2023,3,2,N,HB_HUBAVG,AH,28.74
01/31/2023,3,3,N,HB_HUBAVG,AH,28.59
01/31/2023,3,4,N,HB_HUBAVG,AH,28.35
01/31/2023,3,1,N,HB_NORTH,HU,26.32
01/31/2023,3,2,N,HB_NORTH,HU,26.05
01/31/2023,3,3,N,HB_NORTH,HU,26.04
01/31/2023,3,4,N,HB_NORTH,HU,25.94
01/31/2023,3,1,N,HB_PAN,HU,25.32
01/31/2023,3,2,N,HB_PAN,HU,24.90
01/31/2023,3,3,N,HB_PAN,HU,24.95
01/31/2023,3,4,N,HB_PAN,HU,24.91
01/31/2023,3,1,N,HB_SOUTH,HU,29.06
01/31/2023,3,2,N,HB_SOUTH,HU,29.20
01/31/2023,3,3,N,HB_SOUTH,HU,29.03
01/31/2023,3,4,N,HB_SOUTH,HU,28.77
01/31/2023,3,1,N,HB_WEST,HU,31.54
01/31/2023,3,2,N,HB_WEST,HU,32.06
01/31/2023,3,3,N,HB_WEST,HU,31.74
01/31/2023,3,4,N,HB_WEST,HU,31.34
01/31/2023,3,1,N,LZ_AEN,LZ,28.52
01/31/2023,3,1,N,LZ_AEN,LZEW,28.52
01/31/2023,3,2,N,LZ_AEN,LZ,28.58
01/31/2023,3,2,N,LZ_AEN,LZEW,28.58
01/31/2023,3,3,N,LZ_AEN,LZ,28.44
01/31/2023,3,3,N,LZ_AEN,LZEW,28.44
01/31/2023,3,4,N,LZ_AEN,LZ,28.21
01/31/2023,3,4,N,LZ_AEN,LZEW,28.21
01/31/2023,3,1,N,LZ_CPS,LZ,29.52
01/31/2023,3,1,N,LZ_CPS,LZEW,29.52
01/31/2023,3,2,N,LZ_CPS,LZEW,29.73
01/31/2023,3,2,N,LZ_CPS,LZ,29.73
01/31/2023,3,3,N,LZ_CPS,LZ,29.53
01/31/2023,3,3,N,LZ_CPS,LZEW,29.53
01/31/2023,3,4,N,LZ_CPS,LZ,29.24
01/31/2023,3,4,N,LZ_CPS,LZEW,29.24
01/31/2023,3,1,N,LZ_HOUSTON,LZ,27.72
01/31/2023,3,1,N,LZ_HOUSTON,LZEW,27.72
01/31/2023,3,2,N,LZ_HOUSTON,LZ,27.66
01/31/2023,3,2,N,LZ_HOUSTON,LZEW,27.66
01/31/2023,3,3,N,LZ_HOUSTON,LZEW,27.57
01/31/2023,3,3,N,LZ_HOUSTON,LZ,27.57
01/31/2023,3,4,N,LZ_HOUSTON,LZ,27.39
01/31/2023,3,4,N,LZ_HOUSTON,LZEW,27.39
01/31/2023,3,1,N,LZ_LCRA,LZEW,28.96
01/31/2023,3,1,N,LZ_LCRA,LZ,28.96
01/31/2023,3,2,N,LZ_LCRA,LZ,29.09
01/31/2023,3,2,N,LZ_LCRA,LZEW,29.09
01/31/2023,3,3,N,LZ_LCRA,LZ,28.92
01/31/2023,3,3,N,LZ_LCRA,LZEW,28.92
01/31/2023,3,4,N,LZ_LCRA,LZ,28.67
01/31/2023,3,4,N,LZ_LCRA,LZEW,28.67
01/31/2023,3,1,N,LZ_NORTH,LZ,26.28
01/31/2023,3,1,N,LZ_NORTH,LZEW,26.28
01/31/2023,3,2,N,LZ_NORTH,LZ,26.01
01/31/2023,3,2,N,LZ_NORTH,LZEW,26.01
01/31/2023,3,3,N,LZ_NORTH,LZ,26
01/31/2023,3,3,N,LZ_NORTH,LZEW,26
01/31/2023,3,4,N,LZ_NORTH,LZ,25.90
01/31/2023,3,4,N,LZ_NORTH,LZEW,25.90
01/31/2023,3,1,N,LZ_RAYBN,LZ,26.17
01/31/2023,3,1,N,LZ_RAYBN,LZEW,26.17
01/31/2023,3,2,N,LZ_RAYBN,LZ,25.88
01/31/2023,3,2,N,LZ_RAYBN,LZEW,25.88
01/31/2023,3,3,N,LZ_RAYBN,LZ,25.88
01/31/2023,3,3,N,LZ_RAYBN,LZEW,25.88
01/31/2023,3,4,N,LZ_RAYBN,LZ,25.79
01/31/2023,3,4,N,LZ_RAYBN,LZEW,25.79
01/31/2023,3,1,N,LZ_SOUTH,LZ,29.03
01/31/2023,3,1,N,LZ_SOUTH,LZEW,29.03
01/31/2023,3,2,N,LZ_SOUTH,LZ,29.17
01/31/2023,3,2,N,LZ_SOUTH,LZEW,29.17
01/31/2023,3,3,N,LZ_SOUTH,LZ,29
01/31/2023,3,3,N,LZ_SOUTH,LZEW,29
01/31/2023,3,4,N,LZ_SOUTH,LZEW,28.74
01/31/2023,3,4,N,LZ_SOUTH,LZ,28.74
01/31/2023,3,1,N,LZ_WEST,LZ,37.11
01/31/2023,3,1,N,LZ_WEST,LZEW,37.11
01/31/2023,3,2,N,LZ_WEST,LZ,38.47
01/31/2023,3,2,N,LZ_WEST,LZEW,38.47
01/31/2023,3,3,N,LZ_WEST,LZ,37.82
01/31/2023,3,3,N,LZ_WEST,LZEW,37.83
01/31/2023,3,4,N,LZ_WEST,LZ,37.10
01/31/2023,3,4,N,LZ_WEST,LZEW,37.10
01/31/2023,4,1,N,HB_BUSAVG,SH,26.73
